,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
6204,-117.87,34.06,25.0,8.203304026795282,6.154858094016418,7.330405211844402,6.184148890937483,10.1248,428500.0,True,False,False,False,False,0.7502901360125361,1.3265049356778513
7220,-118.16,34.02,41.0,7.136483208590247,5.971261839790462,7.321188556739478,5.945420608606575,1.7981,166000.0,True,False,False,False,False,0.8367233082819843,1.2003327734726612
8548,-118.34,33.88,42.0,6.587550014824796,5.214935757608986,6.202535517187923,5.153291594497779,3.2589,233300.0,True,False,False,False,False,0.7916350913273004,1.278318894637825
19676,-121.63,39.16,7.0,7.539027055823995,6.09807428216624,6.97166860472579,6.018593214496234,2.4183,103800.0,False,True,False,False,False,0.8088675417944547,1.2526227952515019
16213,-121.32,37.96,46.0,7.513709247839705,5.902633333401366,6.883462586413092,5.924255797414532,2.0398,88100.0,False,True,False,False,False,0.7855818130171133,1.2682958847116026
1866,-119.94,38.96,20.0,7.280697195384741,5.958424693029782,6.148468295917647,5.545177444479562,1.5536,212500.0,False,True,False,False,False,0.8183865546292528,1.3129782172494688
12688,-121.44,38.6,16.0,8.002359546252707,6.762729506931879,7.123672785204607,6.628041376179533,2.8231,137500.0,False,True,False,False,False,0.8450919341781744,1.207349063180614
16235,-121.29,37.98,42.0,6.439350371100098,4.969813299576001,6.280395838960195,5.075173815233827,2.625,65400.0,False,True,False,False,False,0.771787993068462,1.2687940562294655
8285,-118.14,33.77,51.0,7.9420068084898565,6.432940092739179,7.066466970136958,6.340359303727752,3.875,342900.0,False,False,False,False,True,0.809989244262859,1.252611473267837
12792,-121.46,38.65,14.0,8.060855752934316,6.313548046277095,7.488852955733459,6.280395838960195,3.8125,92600.0,False,True,False,False,False,0.7832354578456306,1.2834948559976278
1449,-122.01,37.99,28.0,7.550135342488429,5.996452088619021,6.823286122355687,5.863631175598097,3.7841,144900.0,False,False,False,True,False,0.7942178274439603,1.2876211201531287
16329,-121.34,38.02,30.0,8.383890344101816,6.536691597591305,7.620214770574455,6.565264970035361,5.1202,133800.0,False,True,False,False,False,0.7796728403288288,1.277007155441079
11319,-117.98,33.77,7.0,7.720017940432244,6.3473892096560105,7.3632795869630385,6.311734809152915,3.6333,169800.0,True,False,False,False,False,0.8221987641262682,1.2231214038392613
9318,-122.49,37.98,34.0,7.136483208590247,5.187385805840755,6.133398042996649,5.1647859739235145,6.4271,451700.0,False,False,False,True,False,0.7268826471274609,1.3817577813720905
11787,-121.24,38.79,15.0,7.86940171257709,6.186208623900494,6.96979066990159,6.061456918928017,3.7904,173200.0,False,True,False,False,False,0.7861091414374651,1.298269016480746
14306,-117.14,32.71,52.0,6.68586094706836,5.749392985908253,7.198931240688173,5.645446897643238,1.5594,87500.0,False,False,False,False,True,0.8599330783912381,1.1842925933568618
19892,-119.14,36.29,36.0,6.670766320845874,5.204006687076795,6.0063531596017325,5.198497031265826,1.47,61900.0,False,True,False,False,False,0.7801212689484394,1.2832105665782312
14617,-117.15,32.8,27.0,7.569411792450712,6.2878585601617845,7.10002716662926,6.180016653652572,2.75,87500.0,False,False,False,False,True,0.8306931545768096,1.22482061403135
2069,-119.87,36.72,30.0,7.368339686311381,5.75890177387728,6.892641641172089,5.707110264748875,2.0658,67900.0,False,True,False,False,False,0.7815738713262564,1.2910806598259414
19905,-119.27,36.32,6.0,7.966239776559467,6.251903883165888,7.267525427828172,6.22455842927536,4.0806,110200.0,False,True,False,False,False,0.7847998627359943,1.2798080164357726
11360,-117.91,33.74,15.0,6.573680166960646,5.3706380281276624,7.240649694255466,5.501258210544727,3.3846,162500.0,True,False,False,False,False,0.8169910752762995,1.1949412144226055
17604,-121.89,37.3,47.0,7.764720544771477,6.056784013228625,6.8690144506657065,6.061456918928017,5.3955,282300.0,True,False,False,False,False,0.7800388923600188,1.2809990483516769
14329,-117.17,32.71,39.0,5.7430031878094825,5.204006687076795,5.332718793265369,4.736198448394496,0.7685,187500.0,False,False,False,False,True,0.9061472746738499,1.2125765527743626
3523,-118.51,34.28,34.0,8.183397369998433,6.338594078203183,7.43543801981455,6.263398262591624,5.4065,243800.0,True,False,False,False,False,0.7745675532562336,1.3065427148188986
18348,-122.15,37.41,15.0,7.8547691834991324,5.8888779583328805,6.887552571664617,5.8998973535824915,10.476,500001.0,False,False,False,True,False,0.7497200516985161,1.3313399730131945
8653,-118.4,33.85,29.0,7.643003635560718,6.280395838960195,6.824373670043086,6.194405391104672,5.6017,430000.0,True,False,False,False,False,0.8217182849082136,1.2338558994760451
13455,-117.39,34.11,5.0,8.002359546252707,6.126869184114185,7.507690077819904,6.186208623900494,4.8889,138900.0,False,True,False,False,False,0.7656328297549734,1.2935806133882217
16545,-121.24,37.81,6.0,8.264620829411216,6.68586094706836,7.749322464660356,6.669498089857879,3.5595,161000.0,False,True,False,False,False,0.8089737067277738,1.239166833555136
7922,-118.08,33.86,29.0,8.089789175789319,6.664409020350408,7.585788821732034,6.6039438246004725,3.5268,215500.0,True,False,False,False,False,0.8238050307040495,1.2249936387486968
10490,-117.67,33.49,10.0,5.905361848054571,4.127134385045092,4.859812404361672,4.127134385045092,8.163,250000.0,True,False,False,False,False,0.6988791696828386,1.4308625058231659
18210,-122.06,37.39,26.0,2.9444389791664403,1.6094379124341003,2.1972245773362196,1.6094379124341003,3.75,375000.0,False,False,False,True,False,0.5466025697329024,1.8294828004351504
14609,-117.19,32.81,33.0,8.561592778712923,6.726233402358747,7.706162970199576,6.733401891837359,5.1491,207000.0,False,False,False,False,True,0.7856287464503668,1.271510733540472
3627,-118.44,34.24,36.0,7.415175109613295,5.71042701737487,7.111512116496157,5.730099782973574,4.095,184000.0,True,False,False,False,False,0.7701000897432173,1.2940743425876728
16914,-122.36,37.54,23.0,8.729882284826589,6.617402977974478,7.680637427560936,6.55250788703459,10.1675,500001.0,False,False,False,False,True,0.7580174350662423,1.332296341390196
2088,-119.8,36.75,46.0,7.873217054862741,6.386879319362645,7.221835825288449,6.313548046277095,1.5273,59000.0,False,True,False,False,False,0.8112159584648961,1.2470352640311868
19262,-122.73,38.44,20.0,7.979338895262328,6.2324480165505225,7.445417556701687,6.2166061010848646,3.875,140300.0,True,False,False,False,False,0.7810732315494197,1.2835522736223945
31,-122.28,37.84,52.0,7.675081857716334,6.1779441140506,7.063903961472068,6.091309882077698,1.9615,115200.0,False,False,False,True,False,0.8049352734706602,1.2600051559186847
10248,-117.86,33.89,24.0,7.602401335665818,5.537334267018537,6.710523109452428,5.488937726156687,6.9612,274500.0,True,False,False,False,False,0.7283664756082726,1.385040551551122
10339,-117.8,33.81,14.0,7.095893221097532,4.962844630259907,6.35088571671474,5.0106352940962555,8.847,388700.0,True,False,False,False,False,0.6993967462058704,1.4161663750419464
19604,-121.09,37.56,32.0,7.4489161025442,5.786897381366708,7.213031659834869,5.730099782973574,2.6705,91900.0,False,True,False,False,False,0.7768777768070411,1.2999627204883795
4779,-118.32,34.04,47.0,7.595889917718538,6.278521424165844,7.266128779556451,6.253828811575473,1.8333,151100.0,True,False,False,False,False,0.8265682483786743,1.2145983119427555
14781,-117.09,32.57,10.0,7.695757990554761,5.910796644040527,7.406103381237015,5.860786223465865,4.5547,160700.0,False,False,False,False,True,0.7680590594578245,1.3130931068159244
7042,-118.09,33.94,33.0,7.589335823170617,6.003887067106539,7.22983877815125,5.981414211254481,3.8542,175400.0,True,False,False,False,False,0.7910951902769113,1.2688196394910607
8313,-118.13,33.77,37.0,8.38160253710989,6.831953565565855,7.415776975415394,6.767343125265392,5.3046,360700.0,False,False,False,False,True,0.8151130449478008,1.2385366578824377
15083,-116.96,32.8,19.0,8.428361977709622,7.050122520269059,8.021584533455107,6.964135612418245,2.065,124100.0,True,False,False,False,False,0.836476000783358,1.2102524199385796
8068,-118.18,33.83,45.0,7.336936913707618,5.616771097666572,6.3835066348840055,5.6240175061873385,4.2411,371700.0,False,False,False,False,True,0.7655471436823648,1.3045722040580043
15360,-117.42,33.35,14.0,10.132056360495403,8.480529207044645,10.482429663876848,8.470101583882387,2.5729,134400.0,True,False,False,False,False,0.8369998058942887,1.196214267344269
5698,-118.26,34.24,35.0,7.818430272070656,6.037870919922137,7.112327444710911,6.008813185442595,5.7083,329500.0,True,False,False,False,False,0.7722612736588428,1.3011604839059028
14346,-117.19,32.75,33.0,7.017506142941256,5.75890177387728,6.369900982828227,5.598421958998375,2.5882,258300.0,False,False,False,False,True,0.8206479134571223,1.25347931869658
17059,-122.24,37.48,47.0,7.793174347189205,6.0112671744041615,6.918695219020472,6.0112671744041615,6.2154,362700.0,False,False,False,False,True,0.7713502748173816,1.2964278780308358
19427,-121.0,37.71,52.0,4.634728988229636,3.1780538303479458,3.58351893845611,3.5263605246161616,2.25,175000.0,False,True,False,False,False,0.6857043504418351,1.3143094575487622
5892,-118.32,34.17,45.0,8.145839612936841,6.53813982376767,7.354362330421477,6.467698726104354,4.0648,258800.0,True,False,False,False,False,0.8026354721475368,1.2594649129309816
10042,-121.05,39.21,43.0,7.142827401161621,5.6131281063880705,6.416732282512326,5.564520407322694,2.535,117100.0,False,True,False,False,False,0.7858412070093169,1.283637560527577
10120,-117.93,33.92,34.0,7.7284157798410416,6.082218910376446,7.2399325913204695,6.073044534100405,4.2443,174400.0,True,False,False,False,False,0.786994266825218,1.272576832994663
5144,-118.26,33.97,47.0,7.316548177182976,5.926926025970411,7.063903961472068,5.883322388488279,1.4625,94200.0,True,False,False,False,False,0.8100713454541074,1.2436082359686846
2279,-119.78,36.78,31.0,7.68017564043659,6.124683390894205,6.866933284461882,6.139884552226255,2.3293,73400.0,False,True,False,False,False,0.7974665785828355,1.2508664576847528
10943,-117.88,33.74,31.0,7.02197642307216,5.6937321388027,7.449498005382849,5.594711379601839,2.8077,140300.0,True,False,False,False,False,0.8108446676201819,1.255109682453699
12704,-121.41,38.58,18.0,8.847359875474174,7.5406215286571525,7.938802248154481,7.462214939768189,3.089,141400.0,False,True,False,False,False,0.8523018883362663,1.1856211522833748
12033,-117.47,33.94,34.0,7.643482907077201,6.035481432524756,7.31455283232408,5.981414211254481,3.2311,105600.0,False,True,False,False,False,0.7896245083424501,1.2778721949560712
7946,-118.14,33.86,43.0,7.652070746116482,5.948034989180646,6.977281341630747,5.983936280687191,5.0,208900.0,True,False,False,False,False,0.7773105067277828,1.278768754743111
11865,-121.19,40.23,10.0,7.360739903058278,5.4510384535657,5.5134287461649825,4.653960350157523,5.8453,193800.0,False,True,False,False,False,0.7405557763698286,1.5816077811683844
20261,-119.18,34.21,29.0,8.303999970955196,6.523562306149512,7.425357887027151,6.4692503167957724,4.3897,257600.0,False,False,False,False,True,0.7855927660123916,1.2836108612764543
17750,-121.84,37.33,28.0,7.336936913707618,5.802118375377063,7.569411792450712,5.762051382780177,4.1146,160100.0,True,False,False,False,False,0.7908093586762277,1.2733202858332655
5048,-118.37,34.02,33.0,7.724888439323074,6.066108090103747,6.803505257608338,5.948034989180646,4.4028,246800.0,True,False,False,False,False,0.7852680511506929,1.2987294885410876
4671,-118.29,34.05,11.0,6.519147287940395,5.916202062607435,7.042286171939743,5.834810737062605,2.3864,350000.0,True,False,False,False,False,0.9075116424431254,1.1172851325803763
8376,-118.34,33.95,25.0,8.232971790593437,7.156176637480615,8.298041661371565,7.072421900537371,2.1587,143800.0,True,False,False,False,False,0.8692094203039646,1.1640951157011554
7270,-118.23,33.98,25.0,6.894670039433482,5.739792912179234,7.272398392570047,5.529429087511423,2.39,183300.0,True,False,False,False,False,0.8324971143435399,1.2469045050248577
16656,-120.66,35.27,33.0,7.417580402414544,6.1224928095143865,6.982862751468942,6.135564891081739,1.6875,174200.0,False,False,False,False,True,0.8254029585606398,1.2089482442270736
18621,-122.04,37.08,20.0,6.148468295917647,4.564348191467836,5.438079308923196,4.465908118654584,4.8,261500.0,False,False,False,False,True,0.7423553268540707,1.3767565593736304
12401,-116.31,33.65,8.0,8.03268487596762,6.326149473155099,7.360739903058278,6.163314804034641,4.5938,102600.0,False,True,False,False,False,0.7875510580630177,1.3033059532687261
8757,-118.37,33.81,36.0,7.616775808698373,5.8289456176102075,6.706862336602747,5.823045895483019,5.1271,458300.0,False,False,False,False,True,0.765277298952864,1.3080398034655307
3302,-122.6,38.93,16.0,7.4133673356952405,5.968707559985366,6.35088571671474,5.71042701737487,1.4767,62000.0,False,True,False,False,False,0.805127722626955,1.2982159325631706
7788,-118.06,33.89,26.0,7.81762544305337,6.023447592961033,7.338888133838879,6.1092475827643655,5.1104,220500.0,True,False,False,False,False,0.7704958029568151,1.2796380138707657
9183,-118.55,34.41,8.0,9.956412015844014,8.28045768658256,9.204020443231363,8.240385115516334,5.8602,265100.0,True,False,False,False,False,0.8316708542601045,1.2082459589293304
13907,-116.43,34.1,17.0,8.807471889715284,7.167809184316444,7.8928255262511176,7.113142108707088,2.4828,84000.0,False,True,False,False,False,0.8138327631435852,1.2381970942115994
9311,-122.55,37.98,31.0,8.244859395911256,6.720220155135295,7.366445148327599,6.679599185844383,3.293,337500.0,False,False,False,True,False,0.8150800192502917,1.2343344512922305
19419,-121.09,37.61,42.0,7.488852955733459,5.6937321388027,6.826545223556594,5.662960480135946,3.8864,171400.0,False,True,False,False,False,0.7602942897207754,1.3224271972234707
11637,-118.03,33.83,25.0,6.645090969505644,5.278114659230517,6.272877006546167,5.220355825078324,3.175,132800.0,True,False,False,False,False,0.7942877958257925,1.272919163399354
9383,-122.5,37.91,31.0,8.85395110151461,7.1569563646156364,7.9215356321335495,7.145196134997171,5.4851,441100.0,False,False,False,True,False,0.8083347516332369,1.2391473843731116
1853,-124.21,41.77,17.0,8.149601735736155,6.583409222158765,7.5745584842024805,6.473890696352274,2.5795,68400.0,False,False,False,False,True,0.807819748208111,1.258841416696773
4077,-118.35,34.15,52.0,7.427144133408616,5.476463551931511,6.202535517187923,5.356586274672012,9.042,500001.0,True,False,False,False,False,0.7373579202936703,1.3865442938027512
582,-122.08,37.72,31.0,8.260234291607297,6.2766434893416445,7.221835825288449,6.257667587882639,6.187,340400.0,False,False,False,True,False,0.7598626464771037,1.3200180699279125
13652,-117.33,34.04,18.0,7.516433302915632,5.963579343618446,6.590301048196686,5.820082930352362,2.5187,116700.0,False,True,False,False,False,0.7934054761458692,1.2914649830360012
14055,-117.13,32.75,23.0,8.294049640102028,7.075808863978387,7.62657020629066,7.030857476116121,2.1292,135000.0,False,False,False,False,True,0.8531187020833101,1.1796640265112728
15453,-117.31,33.16,17.0,7.4413203897176174,5.575949103146316,6.661854740545311,5.641907070938114,5.6605,224400.0,False,False,False,False,True,0.7493225410440782,1.3189370714821618
18015,-121.96,37.27,31.0,8.116118431609365,6.380122536899765,7.356918242356021,6.393590753950631,5.5151,286800.0,True,False,False,False,False,0.7861051549040339,1.2694147536099922
1378,-122.1,38.02,28.0,8.368461137615839,6.715383386334681,7.643482907077201,6.655440350367647,3.6523,159700.0,False,False,False,True,False,0.8024633532859882,1.2573865434994942
9376,-122.5,37.92,30.0,7.7279755421055585,5.886104031450156,6.882437470997847,5.863631175598097,5.5926,300900.0,False,False,False,True,False,0.7616618348984102,1.3179504833568076
15604,-116.75,32.82,17.0,8.116417072794205,6.1779441140506,7.109062135687172,6.095824562432225,6.6361,308600.0,True,False,False,False,False,0.7611664184629864,1.331471565440815
3403,-118.34,34.26,37.0,7.482681828154651,5.71042701737487,6.555356891810665,5.583496308781699,5.2661,314900.0,True,False,False,False,False,0.7631524563677929,1.3401427016949794
